date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:49:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:38%20GMT	https://medlatec.vn/Content/images/AtHome/images/human.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/human.8c.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:39%20GMT	https://medlatec.vn/Content/images/AtHome/images/phone-gray.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/phone-gray.8d.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:39%20GMT	https://medlatec.vn/Content/images/AtHome/images/close-envelope.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/close-envelope.8e.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:39%20GMT	https://medlatec.vn/Content/images/AtHome/images/sex.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/sex.8f.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:39%20GMT	https://medlatec.vn/Content/images/AtHome/images/human-black.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/human-black.90.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:40%20GMT	https://medlatec.vn/Content/images/AtHome/images/phone-black.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/phone-black.91.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:40%20GMT	https://medlatec.vn/Content/images/AtHome/images/mail-black.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/mail-black.92.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:40%20GMT	https://medlatec.vn/Content/images/AtHome/images/faq-quest-mobile.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/faq-quest-mobile.93.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:41%20GMT	https://medlatec.vn/Content/images/AtHome/images/code.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/code.94.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:41%20GMT	https://medlatec.vn/Content/images/AtHome/images/bar-code.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/bar-code.95.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:41	14750/14750	---M--	200	added ('OK')	image/png	etag:%228422c15cda1ad71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser1.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser1.png	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:42	15228/15228	---M--	200	added ('OK')	image/png	etag:%22fd7cc862da1ad71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser2.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser2.png	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:42	14498/14498	---M--	200	added ('OK')	image/png	etag:%22211f5269da1ad71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser3.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser3.png	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:42	14884/14884	---M--	200	added ('OK')	image/png	etag:%22eb26706cda1ad71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser4.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser4.png	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:43	14464/14464	---M--	200	added ('OK')	image/png	etag:%22e035476fda1ad71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser5.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser5.png	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:43	14746/14746	---M--	200	added ('OK')	image/png	etag:%2267ac2072da1ad71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser6.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser6.png	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:43%20GMT	https://medlatec.vn/Content/images/AtHome/images/ksk/footer.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/ksk/footer.9c.delayed	(from https://medlatec.vn/Content/images/AtHome/css/styles_athome.css)
08:49:44	11315/11315	---M--	200	added ('OK')	image/png	etag:%22cb4644f62937d71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser1mb.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser1mb.png	(from https://medlatec.vn/Content/images/AtHome/css/responsive_athome.css)
08:49:44	1217338/1217338	---M--	200	added ('OK')	image/png	etag:%2226c75779ee37d71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/mbx.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/mbx.png	(from https://medlatec.vn/Content/images/AtHome/css/responsive_athome.css)
08:49:44	12532/12532	---M--	200	added ('OK')	image/png	etag:%223779314a2937d71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser2mb.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser2mb.png	(from https://medlatec.vn/Content/images/AtHome/css/responsive_athome.css)
08:49:44	10445/10445	---M--	200	added ('OK')	image/png	etag:%22e7abdf382937d71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser3mb.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser3mb.png	(from https://medlatec.vn/Content/images/AtHome/css/responsive_athome.css)
08:49:45	11542/11542	---M--	200	added ('OK')	image/png	etag:%228e3ccfad2837d71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser4mb.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser4mb.png	(from https://medlatec.vn/Content/images/AtHome/css/responsive_athome.css)
08:49:45	11437/11437	---M--	200	added ('OK')	image/png	etag:%22586ad1bb2637d71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser5mb.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser5mb.png	(from https://medlatec.vn/Content/images/AtHome/css/responsive_athome.css)
08:49:45	11098/11098	---M--	200	added ('OK')	image/png	etag:%22128b2ba32637d71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/ser6mb.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/ser6mb.png	(from https://medlatec.vn/Content/images/AtHome/css/responsive_athome.css)
08:49:46	620835/620835	---M--	200	added ('OK')	image/png	etag:%22149ba27e937d71:0%22	https://medlatec.vn/Content/images/AtHome/images/athome/Banner.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/AtHome/images/athome/Banner.png	(from https://medlatec.vn/Content/images/AtHome/css/responsive_athome.css)
08:49:46	108265/108265	---M--	200	added ('OK')	image/png	etag:%225b4772b3391d81:0%22	https://medlatec.vn//Content/images/LandingKhamskdinhky/images/skdn/bndesk.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/bndesk.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:46	59171/59171	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2001:49:46%20GMT	https://medlatec.vn/dich-vu/kham-suc-khoe-dinh-ky-doanh-nghiep	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/dich-vu/kham-suc-khoe-dinh-ky-doanh-nghiep.html	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:47	155760/155760	---MCZ	200	added ('OK')	text/css	etag:%227a77cec53ded71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/lib/bootstrap/css/bootstrap.min.css	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/lib/bootstrap/css/bootstrap.min.css	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:47	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620cd6ff-17b8b%22	https://code.jquery.com/jquery-1.12.4.min.js	C:/Users/admin/Desktop/examples/meditec/code.jquery.com/jquery-1.12.4.min.js	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:47	3388/3388	---M-Z	200	added ('OK')	text/css	etag:%229f5e3dd1b7dd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/lib/owlcarousel/assets/owl.carousel.min.css	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/lib/owlcarousel/assets/owl.carousel.min.css	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:48	184944/184944	---MCZ	200	added ('OK')	text/css	etag:%22833e3e58a232d81:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/css/styles.css	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:48	19080/19080	---M-Z	200	added ('OK')	text/css	etag:%22fdcca11dc231d81:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/css/responsive.css	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/css/responsive.css	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:48	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/admin/Desktop/examples/meditec/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:48	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%2206f6617abc3d41:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/lib/bootstrap/js/bootstrap.min.js	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/lib/bootstrap/js/bootstrap.min.js	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:49	44346/44346	---M-Z	200	added ('OK')	application/javascript	etag:%2227221a8bdf10d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/lib/owlcarousel/owl.carousel.min.js	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/lib/owlcarousel/owl.carousel.min.js	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:49	21887/21887	---M-Z	200	added ('OK')	application/javascript	etag:%223973453d7b3ad81:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/js/default.js	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/js/default.js	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:49	1776/1776	---M-Z	200	added ('OK')	text/css	etag:W/%226f0-qUoFmzF4tK3sCeMoGs4oGaMAlaQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	C:/Users/admin/Desktop/examples/meditec/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:50	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	C:/Users/admin/Desktop/examples/meditec/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:50	3704/3704	---M--	200	added ('OK')	image/png	etag:%22e878ede3aba0d61:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/icon/logochuan-01.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/icon/logochuan-01.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2001:49:50%20GMT	https://medlatec.vn/dich-vu/medlatec.vn	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/dich-vu/medlatec.b3.delayed	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:54	7423796/7423796	---M--	200	added ('OK')	image/png	etag:%22d89fe2842d8cd81:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/bn-mb.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/bn-mb.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:54	11939/11939	---M--	200	added ('OK')	image/png	etag:%22f3b159797eccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s1.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s1.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:54	591845/591845	---M--	200	added ('OK')	image/png	etag:%22a8c9a1231d8d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/company.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/company.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:54	11555/11555	---M--	200	added ('OK')	image/png	etag:%22e879b3b97eccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s2.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s2.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:54	11533/11533	---M--	200	added ('OK')	image/png	etag:%227d3786cd7eccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s3.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s3.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:55	11848/11848	---M--	200	added ('OK')	image/png	etag:%22c2b920da7eccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s4.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s4.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:55	11819/11819	---M--	200	added ('OK')	image/png	etag:%22c7168e77eccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s5.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s5.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:55	12056/12056	---M--	200	added ('OK')	image/png	etag:%22ffe7ff17eccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s6.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s6.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:55	100470/100470	---M--	200	added ('OK')	image/png	etag:%224017feb17fccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s21.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s21.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:56	74500/74500	---M--	200	added ('OK')	image/png	etag:%22be8af9bc7fccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s22.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s22.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:56	63089/63089	---M--	200	added ('OK')	image/png	etag:%22583161c77fccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s23.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s23.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:56	95890/95890	---M--	200	added ('OK')	image/png	etag:%22d22d7bd57fccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s24.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s24.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:56	72695/72695	---M--	200	added ('OK')	image/png	etag:%228edaace37fccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s25.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s25.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:57	80048/80048	---M--	200	added ('OK')	image/png	etag:%22abab8efa7fccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s26.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/s26.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:57	598630/598630	---M--	200	added ('OK')	image/png	etag:%224d195ef579d8d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec3.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec3.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:57	251852/251852	---M--	200	added ('OK')	image/png	etag:%224e842e1680ccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec31.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec31.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:58	332562/332562	---M--	200	added ('OK')	image/png	etag:%22091b67d93d7d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec41.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec41.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:58	355199/355199	---M--	200	added ('OK')	image/png	etag:%22072ac8393d7d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec42.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec42.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:58	350003/350003	---M--	200	added ('OK')	image/png	etag:%220f93f8793d7d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec43.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec43.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:58	302941/302941	---M--	200	added ('OK')	image/png	etag:%22080d38a93d7d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec44.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec44.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:59	310132/310132	---M--	200	added ('OK')	image/png	etag:%220da358d93d7d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec45.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec45.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:59	319333/319333	---M--	200	added ('OK')	image/png	etag:%22061c99093d7d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec46.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec46.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:59	277365/277365	---M--	200	added ('OK')	image/png	etag:%220bb2b9393d7d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec47.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec47.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:49:59	306887/306887	---M--	200	added ('OK')	image/png	etag:%2206ff09793d7d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec48.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec48.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:00	332928/332928	---M--	200	added ('OK')	image/png	etag:%229ecbe2eb22d1d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec51.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec51.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:00	283498/283498	---M--	200	added ('OK')	image/png	etag:%227d8c3dc722d1d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec52.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec52.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:00	232866/232866	---M--	200	added ('OK')	image/png	etag:%22fb03acf22d1d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec53.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec53.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:00	288731/288731	---M--	200	added ('OK')	image/png	etag:%228fce6d822d1d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec54.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec54.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:01	289019/289019	---M--	200	added ('OK')	image/png	etag:%227799d2e622d1d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec55.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec55.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:01	353663/353663	---M--	200	added ('OK')	image/png	etag:%22a095c9e022d1d71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec56.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec56.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:01	174960/174960	---M--	200	added ('OK')	image/png	etag:%22ab69a8f3918fd81:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky//images/skdn/sec7vip.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec7vip.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:02	204669/204669	---M--	200	added ('OK')	image/png	etag:%22c598b0f3918fd81:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky//images/skdn/sec71.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec71.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:02	189657/189657	---M--	200	added ('OK')	image/png	etag:%22a8d4b0f3918fd81:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky//images/skdn/sec7.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/sec7.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:02	11651/11651	---M--	200	added ('OK')	image/png	etag:%22ecfe4a3b91ccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/se82.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/se82.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:02	8614/8614	---M--	200	added ('OK')	image/png	etag:%22736e9b4591ccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/se83.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/se83.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:03	9546/9546	---M--	200	added ('OK')	image/png	etag:%22f44b9c4d91ccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/se84.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/se84.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
08:50:03	9063/9063	---M--	200	added ('OK')	image/png	etag:%227e2bda6991ccd71:0%22	https://medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/se85.png	C:/Users/admin/Desktop/examples/meditec/medlatec.vn/Content/images/LandingKhamskdinhky/images/skdn/se85.png	(from https://medlatec.vn/dich-vu/kham-suc-khoe-doanh-nghiep)
